"id","packetSize","interArrival","flowDuration","arrivalTimestamp"
"1935","7.125","3130737.400055","46.961061","2026-04-25 01:32:34.350000"
"1936","7.125","728574.387232","10.928616","2026-04-25 01:32:35.078000"
"1937","7.125","2398417.329788","35.97626","2026-04-25 01:32:37.477000"
"1938","7.125","4006445.058187","60.096676","2026-04-25 01:32:41.483000"
"1939","7.125","3338922.32577","50.083835","2026-04-25 01:32:44.822000"
"1940","8.142857","2697789.834096","35.071268","2026-04-25 01:32:47.520000"
"1941","7.125","1137889.464696","17.068342","2026-04-25 01:32:48.658000"
"1942","7.125","1530837.138494","22.962557","2026-04-25 01:32:50.189000"
"1943","7.125","3671325.731277","55.069886","2026-04-25 01:32:53.860000"
"1944","7.125","1129525.677363","16.942885","2026-04-25 01:32:54.989000"
"1945","6.333333","177482.170217","3.017197","2026-04-25 01:32:55.167000"
"1946","7.125","2199164.72435","32.987471","2026-04-25 01:32:57.366000"
"1947","7.125","737834.596634","11.067519","2026-04-25 01:32:58.104000"
"1948","7.125","1205075.86797099","18.076138","2026-04-25 01:32:59.309000"
"1949","7.125","3274511.734645","49.117676","2026-04-25 01:33:02.584000"
"1950","7.125","2527656.348546","37.914845","2026-04-25 01:33:05.111000"
"1951","6.333333","2230334.057527","37.915679","2026-04-25 01:33:07.342000"
"1952","7.125","3265708.462397","48.985627","2026-04-25 01:33:10.607000"
"1953","7.125","2000848.881404","30.012733","2026-04-25 01:33:12.608000"
"1954","7.125","3004719.607035","45.070794","2026-04-25 01:33:15.613000"
"1955","7.125","933330.933253","13.999964","2026-04-25 01:33:16.546000"
"1956","7.125","3463644.790649","51.954672","2026-04-25 01:33:20.010000"
"1957","7.125","862397.464116","12.935962","2026-04-25 01:33:20.872000"
"1958","7.125","190730.539958","2.860958","2026-04-25 01:33:21.063000"
"1959","7.125","869717.868169","13.045768","2026-04-25 01:33:21.933000"
"1960","7.125","2264853.477478","33.972802","2026-04-25 01:33:24.197000"
"1961","7.125","1803198.989232","27.047985","2026-04-25 01:33:26.001000"
"1962","7.125","2397667.805354","35.965017","2026-04-25 01:33:28.398000"
"1963","7.125","260178.804398","3.902682","2026-04-25 01:33:28.659000"
"1964","7.125","199337.991079","2.99007","2026-04-25 01:33:28.858000"
"1965","7.125","2799682.14035","41.995232","2026-04-25 01:33:31.658000"
"1966","7.125","2132835.737864","31.992536","2026-04-25 01:33:33.790000"
"1967","8.142857","4689927.302874","60.969055","2026-04-25 01:33:38.480000"
"1968","6.875","2874815.479914","43.122232","2026-04-25 01:33:41.355000"
"1969","7.125","4132872.120539","61.993082","2026-04-25 01:33:45.488000"
"1970","7.125","3599192.253749","53.987884","2026-04-25 01:33:49.087000"
"1971","7.125","3404599.936803","51.068999","2026-04-25 01:33:52.492000"
"1972","7.125","602189.270655","9.032839","2026-04-25 01:33:53.094000"
"1973","7.125","2131999.476751","31.979992","2026-04-25 01:33:55.226000"
"1974","7.125","1337579.806646","20.063697","2026-04-25 01:33:56.564000"
"1975","7.125","2804771.471024","42.071572","2026-04-25 01:33:59.368000"
"1976","6.875","1402320.798238","21.034812","2026-04-25 01:34:00.771000"
"1977","7.125","2068325.328827","31.02488","2026-04-25 01:34:02.839000"
"1978","7.125","1729965.130488","25.949477","2026-04-25 01:34:04.569000"
"1979","7.125","926876.25885","13.903144","2026-04-25 01:34:05.496000"
"1980","7.125","859172.074","12.887581","2026-04-25 01:34:06.355000"
"1981","7.125","3671874.539057","55.078118","2026-04-25 01:34:10.027000"
"1982","8.142857","4623023.931797","60.099311","2026-04-25 01:34:14.650000"
"1983","7.125","740527.868271","11.107918","2026-04-25 01:34:15.390000"
"1984","7.125","1279894.399643","19.198416","2026-04-25 01:34:16.670000"
"1985","6.875","1204585.663478","18.068785","2026-04-25 01:34:17.875000"
"1986","7.125","2073053.789139","31.095807","2026-04-25 01:34:19.948000"
"1987","7.125","3339015.928904","50.085239","2026-04-25 01:34:23.287000"
"1988","6.875","663744.258881","9.956164","2026-04-25 01:34:23.951000"
"1989","7.125","2934039.274851","44.010589","2026-04-25 01:34:26.885000"
"1990","7.85714299999999","2460384.919093","31.985004","2026-04-25 01:34:29.345000"
"1991","6.875","3266136.598587","48.992049","2026-04-25 01:34:32.611000"
"1992","6.875","2262803.999583","33.94206","2026-04-25 01:34:34.874000"
"1993","6.875","868972.142537","13.034582","2026-04-25 01:34:35.743000"
"1994","7.125","473916.387558","7.108746","2026-04-25 01:34:36.217000"
"1995","7.125","1936921.993891","29.05383","2026-04-25 01:34:38.154000"
"1996","6.875","1063108.936946","15.946634","2026-04-25 01:34:39.217000"
"1997","6.875","2063551.20341","30.953268","2026-04-25 01:34:41.281000"
"1998","7.125","2998071.797689","44.971077","2026-04-25 01:34:44.279000"
"1999","6.875","2538637.669881","38.079565","2026-04-25 01:34:46.817000"
"2000","6.875","2471724.462509","37.075867","2026-04-25 01:34:49.289000"
"2001","6.875","1861777.941386","27.926669","2026-04-25 01:34:51.151000"
"2002","6.875","737047.529221","11.055713","2026-04-25 01:34:51.888000"
"2003","6.875","2264985.21169","33.974778","2026-04-25 01:34:54.153000"
"2004","6.875","4064876.000086","60.97314","2026-04-25 01:34:58.218000"
"2005","7.125","3131657.727559","46.974866","2026-04-25 01:35:01.349000"
"2006","6.875","3793003.670375","56.895055","2026-04-25 01:35:05.142000"
"2007","6.875","2670715.332031","40.06073","2026-04-25 01:35:07.813000"
"2008","6.875","2329908.402761","34.948626","2026-04-25 01:35:10.143000"
"2009","6.705882","498883.5603","7.982137","2026-04-25 01:35:10.642000"
"2010","6.875","3469021.987915","52.03533","2026-04-25 01:35:14.111000"
"2011","6.875","2000229.994456","30.00345","2026-04-25 01:35:16.111000"
"2012","6.875","1460521.062215","21.907816","2026-04-25 01:35:17.572000"
"2013","6.875","3394028.266271","50.910424","2026-04-25 01:35:20.966000"
"2014","6.875","2128990.332286","31.934855","2026-04-25 01:35:23.095000"
"2015","6.875","2194226.932526","32.913404","2026-04-25 01:35:25.289000"
"2016","6.875","1127763.525645","16.916453","2026-04-25 01:35:26.417000"
"2017","6.875","262585.735321","3.938786","2026-04-25 01:35:26.679000"
"2018","6.875","193978.92952","2.909684","2026-04-25 01:35:26.873000"
"2019","6.875","1731937.853495","25.979068","2026-04-25 01:35:28.605000"
"2020","7.125","2536531.670888","38.047975","2026-04-25 01:35:31.142000"
"2021","6.875","670743.672053","10.061155","2026-04-25 01:35:31.812000"
"2022","6.875","2201286.60202","33.019299","2026-04-25 01:35:34.014000"
"2023","7.125","1669692.866007","25.045393","2026-04-25 01:35:35.683000"
"2024","6.875","2729451.402028","40.941771","2026-04-25 01:35:38.413000"
"2025","6.875","2139856.131872","32.097842","2026-04-25 01:35:40.553000"
"2026","7.125","2729644.266764","40.944664","2026-04-25 01:35:43.282000"
"2027","6.875","3464882.262548","51.973234","2026-04-25 01:35:46.747000"
"2028","6.875","1932817.602158","28.992264","2026-04-25 01:35:48.680000"
"2029","7.125","1669724.925359","25.045874","2026-04-25 01:35:50.350000"
"2030","8.142857","1771438.085116","23.028695","2026-04-25 01:35:52.121000"
"2031","6.875","1126660.013199","16.8999","2026-04-25 01:35:53.248000"
"2032","6.875","1202120.796839","18.031812","2026-04-25 01:35:54.450000"
"2033","6.875","2406241.067251","36.093616","2026-04-25 01:35:56.856000"
"2034","6.875","1263215.462367","18.948232","2026-04-25 01:35:58.119000"
"2035","7.125","4066505.543391","60.997583","2026-04-25 01:36:02.186000"
"2036","7.125","2204321.861267","33.064828","2026-04-25 01:36:04.390000"
"2037","7.125","3999263.461431","59.988952","2026-04-25 01:36:08.389000"
"2038","7.125","3402327.601115","51.034914","2026-04-25 01:36:11.792000"
"2039","7.125","2062362.877528","30.935443","2026-04-25 01:36:13.854000"
"2040","7.125","861150.201162","12.917253","2026-04-25 01:36:14.715000"
"2041","8.142857","848718.771568","11.033344","2026-04-25 01:36:15.564000"
"2042","7.125","3531581.656138","52.973725","2026-04-25 01:36:19.096000"
"2043","7.125","3463338.99498","51.950085","2026-04-25 01:36:22.559000"
"2044","7.125","2063349.723816","30.950246","2026-04-25 01:36:24.622000"
"2045","8.142857","2381199.084795","30.955588","2026-04-25 01:36:27.004000"
"2046","7.125","3601407.337189","54.02111","2026-04-25 01:36:30.605000"
"2047","8.142857","2536095.234064","32.969238","2026-04-25 01:36:33.141000"
"2048","7.125","1593478.93397","23.902184","2026-04-25 01:36:34.735000"
"2049","7.125","2400179.942449","36.002699","2026-04-25 01:36:37.135000"
"2050","7.125","4071588.611603","61.073829","2026-04-25 01:36:41.206000"
"2051","7.125","2203781.064351","33.0567159999999","2026-04-25 01:36:43.410000"
"2052","6.333333","2355224.469129","40.038816","2026-04-25 01:36:45.765000"
"2053","7.125","663269.933065","9.949049","2026-04-25 01:36:46.429000"
"2054","7.125","805137.745539","12.077066","2026-04-25 01:36:47.234000"
"2055","7.125","2996216.742198","44.943251","2026-04-25 01:36:50.230000"
"2056","7.125","2728901.004791","40.933515","2026-04-25 01:36:52.959000"
"2057","7.125","3130117.670695","46.951765","2026-04-25 01:36:56.089000"
"2058","7.125","3127230.930328","46.908464","2026-04-25 01:36:59.216000"
"2059","7.125","2269842.068354","34.047631","2026-04-25 01:37:01.486000"
"2060","7.125","2664863.332113","39.97295","2026-04-25 01:37:04.151000"
"2061","8.142857","4613556.219981","59.976231","2026-04-25 01:37:08.764000"
"2062","7.125","1802449.40122","27.036741","2026-04-25 01:37:10.567000"
"2063","7.125","1529856.475194","22.947847","2026-04-25 01:37:12.097000"
"2064","7.125","3532368.930181","52.985534","2026-04-25 01:37:15.629000"
"2065","7.125","3193503.26856","47.902549","2026-04-25 01:37:18.823000"
"2066","7.125","1264938.19554599","18.974073","2026-04-25 01:37:20.088000"
"2067","7.125","2396736.796697","35.951052","2026-04-25 01:37:22.484000"
"2068","7.125","1405451.202393","21.081768","2026-04-25 01:37:23.890000"
"2069","7.125","1867465.670904","28.011985","2026-04-25 01:37:25.757000"
"2070","6.333333","1817827.407052","30.903066","2026-04-25 01:37:27.575000"
"2071","7.125","401310.332616","6.019655","2026-04-25 01:37:27.976000"
"2072","7.125","3740188.932419","56.102834","2026-04-25 01:37:31.717000"
"2073","7.125","3737993.272146","56.069899","2026-04-25 01:37:35.455000"
"2074","7.125","1996763.801575","29.951457","2026-04-25 01:37:37.451000"
"2075","7.125","1936350.138982","29.045252","2026-04-25 01:37:39.388000"
"2076","7.125","1531058.994929","22.965885","2026-04-25 01:37:40.919000"
"2077","7.125","1934455.998739","29.01684","2026-04-25 01:37:42.853000"
"2078","7.125","1668718.98969","25.030785","2026-04-25 01:37:44.522000"
"2079","7.125","3078194.061915","46.172911","2026-04-25 01:37:47.600000"
"2080","7.125","3072956.196467","46.094343","2026-04-25 01:37:50.673000"
"2081","7.125","3071451.997757","46.07178","2026-04-25 01:37:53.744000"
"2082","7.125","2130264.600118","31.953969","2026-04-25 01:37:55.875000"
"2083","7.125","4129598.077138","61.943971","2026-04-25 01:38:00.004000"
"2084","7.125","3338721.052806","50.080816","2026-04-25 01:38:03.343000"
"2085","7.125","1339541.530609","20.093123","2026-04-25 01:38:04.683000"
"2086","8.142857","1931539.608882","25.110015","2026-04-25 01:38:06.614000"
"2087","7.125","3203827.937444","48.057419","2026-04-25 01:38:09.818000"
"2088","7.125","3470554.065704","52.058311","2026-04-25 01:38:13.289000"
"2089","7.125","533911.466598999","8.008672","2026-04-25 01:38:13.822000"
"2090","7.125","4064491.939545","60.967379","2026-04-25 01:38:17.887000"
"2091","7.125","2666027.800242","39.990417","2026-04-25 01:38:20.553000"
"2092","7.125","3867485.253016","58.012279","2026-04-25 01:38:24.420000"
"2093","7.125","3130444.002151","46.95666","2026-04-25 01:38:27.551000"
"2094","8.142857","1393997.13736299","18.121963","2026-04-25 01:38:28.945000"
"2095","7.125","3139893.611272","47.098404","2026-04-25 01:38:32.085000"
"2096","7.125","2996833.276749","44.952499","2026-04-25 01:38:35.082000"
"2097","7.125","3537858.533859","53.067878","2026-04-25 01:38:38.619000"
"2098","7.125","2262378.533681","33.935678","2026-04-25 01:38:40.882000"
"2099","7.125","3404722.78595","51.070842","2026-04-25 01:38:44.287000"
"2100","8.142857","306372.07398","3.982837","2026-04-25 01:38:44.593000"
"2101","7.125","1929300.467173","28.939507","2026-04-25 01:38:46.522000"
"2102","7.125","199031.209946","2.985468","2026-04-25 01:38:46.721000"
"2103","7.125","2198666.000366","32.97999","2026-04-25 01:38:48.920000"
"2104","7.125","3797793.277105","56.966899","2026-04-25 01:38:52.718000"
"2105","7.125","400024.414062","6.000366","2026-04-25 01:38:53.118000"
"2106","7.125","3133945.067724","47.009176","2026-04-25 01:38:56.252000"
"2107","7.125","2729926.331838","40.948895","2026-04-25 01:38:58.982000"
"2108","7.125","1263868.141174","18.958022","2026-04-25 01:39:00.245000"
"2109","7.125","3268139.93454","49.022099","2026-04-25 01:39:03.514000"
"2110","7.125","3537325.874964","53.059888","2026-04-25 01:39:07.051000"
"2111","7.125","2529292.519887","37.939388","2026-04-25 01:39:09.580000"
"2112","7.125","3202560.05923","48.038401","2026-04-25 01:39:12.783000"
"2113","7.125","1798244.921366","26.973674","2026-04-25 01:39:14.581000"
"2114","7.125","1463491.741816","21.952376","2026-04-25 01:39:16.045000"
"2115","7.125","2528814.252218","37.932214","2026-04-25 01:39:18.573000"
"2116","7.125","1326427.602768","19.896414","2026-04-25 01:39:19.900000"
"2117","7.125","1730216.868718","25.953253","2026-04-25 01:39:21.630000"
"2118","8.142857","1762466.779122","22.912068","2026-04-25 01:39:23.392000"
"2119","6.222222","761144.708185","12.93946","2026-04-25 01:39:24.154000"
"2120","8.142857","3305004.853469","42.965063","2026-04-25 01:39:27.459000"
"2121","7","1528956.73116","22.934351","2026-04-25 01:39:28.988000"
"2122","7.125","1939834.276835","29.097514","2026-04-25 01:39:30.927000"
"2123","7","996033.143997","14.940497","2026-04-25 01:39:31.923000"
"2124","7.125","468292.872111","7.02439299999999","2026-04-25 01:39:32.392000"
"2125","7.125","3338520.002365","50.0778","2026-04-25 01:39:35.730000"
"2126","7.125","3403523.397446","51.052851","2026-04-25 01:39:39.134000"
"2127","7","2206420.946121","33.096314","2026-04-25 01:39:41.340000"
"2128","7","1003686.730067","15.055301","2026-04-25 01:39:42.344000"
"2129","7","2203498.72907","33.052481","2026-04-25 01:39:44.547000"
"2130","7","2068830.664953","31.03246","2026-04-25 01:39:46.616000"
"2131","7","532597.12855","7.988957","2026-04-25 01:39:47.149000"
"2132","7","3931033.865611","58.9655079999999","2026-04-25 01:39:51.080000"
"2133","7","2794038.1368","41.910572","2026-04-25 01:39:53.874000"
"2134","7","1003168.010712","15.04752","2026-04-25 01:39:54.877000"
"2135","6.588235","2060766.816139","32.972269","2026-04-25 01:39:56.938000"
"2136","7","2862789.742152","42.941846","2026-04-25 01:39:59.801000"
"2137","7","794908.87324","11.923633","2026-04-25 01:40:00.596000"
"2138","7","2136962.52505","32.054438","2026-04-25 01:40:02.732000"
"2139","7","335850.270589","5.037754","2026-04-25 01:40:03.068000"
"2140","7.125","1069109.26501","16.036639","2026-04-25 01:40:04.137000"
"2141","7","1537039.327621","23.05559","2026-04-25 01:40:05.674000"
"2142","7","1402084.811529","21.031272","2026-04-25 01:40:07.077000"
"2143","7","2138394.800822","32.075922","2026-04-25 01:40:09.215000"
"2144","8","3384730.37573","44.001495","2026-04-25 01:40:12.600000"
"2145","7","2531274.207433","37.969113","2026-04-25 01:40:15.131000"
"2146","7","3872780.195872","58.091703","2026-04-25 01:40:19.004000"
"2147","7","661577.399572","9.923661","2026-04-25 01:40:19.665000"
"2148","7","2400170.930227","36.002564","2026-04-25 01:40:22.065000"
"2149","7","1271803.792318","19.077057","2026-04-25 01:40:23.337000"
"2150","7.125","2202137.804031","33.032067","2026-04-25 01:40:25.539000"
"2151","7","934008.725484","14.010131","2026-04-25 01:40:26.473000"
"2152","7","2272954.797745","34.094322","2026-04-25 01:40:28.746000"
"2153","6.588235","248552.054167","3.976833","2026-04-25 01:40:28.995000"
"2154","6.222222","1233607.348274","20.971325","2026-04-25 01:40:30.229000"
"2155","7","929835.526148","13.9475329999999","2026-04-25 01:40:31.158000"
"2156","7","1327705.605825","19.915584","2026-04-25 01:40:32.486000"
"2157","7","2472766.52654","37.091498","2026-04-25 01:40:34.959000"
"2158","7","392869.202296","5.893038","2026-04-25 01:40:35.352000"
"2159","7","3802818.584442","57.042279","2026-04-25 01:40:39.155000"
"2160","7","1259456.459681","18.891847","2026-04-25 01:40:40.414000"
"2161","7","868543.799718","13.028157","2026-04-25 01:40:41.283000"
"2162","7","463413.143158","6.951197","2026-04-25 01:40:41.746000"
"2163","7","3543940.941493","53.159114","2026-04-25 01:40:45.290000"
"2164","7","1136792.596181","17.051889","2026-04-25 01:40:46.427000"
"2165","7","1664144.865672","24.962173","2026-04-25 01:40:48.091000"
"2166","7","2469751.405716","37.046271","2026-04-25 01:40:50.561000"
"2167","7","3799562.994639","56.993445","2026-04-25 01:40:54.360000"
"2168","7.125","3599091.259638","53.986369","2026-04-25 01:40:57.959000"
"2169","7","800669.606527","12.010044","2026-04-25 01:40:58.760000"
"2170","7","1861705.064774","27.925576","2026-04-25 01:41:00.622000"
"2171","7","3472351.741791","52.085276","2026-04-25 01:41:04.094000"
"2172","7","800280.125935999","12.004202","2026-04-25 01:41:04.894000"
"2173","7.125","1001218.001048","15.01827","2026-04-25 01:41:05.895000"
"2174","7.125","3937705.53271","59.065583","2026-04-25 01:41:09.833000"
"2175","8","3391659.993392","44.09158","2026-04-25 01:41:13.225000"
"2176","7.125","602493.333817","9.0374","2026-04-25 01:41:13.827000"
"2177","7","1064140.939713","15.962114","2026-04-25 01:41:14.891000"
"2178","8.142857","3936779.774152","51.178137","2026-04-25 01:41:18.828000"
"2179","7","3006369.336446","45.09554","2026-04-25 01:41:21.835000"
"2180","7","1660763.804118","24.911457","2026-04-25 01:41:23.495000"
"2181","7","2063990.4658","30.959857","2026-04-25 01:41:25.559000"
"2182","7","2063593.403498","30.953901","2026-04-25 01:41:27.623000"
"2183","7.125","2738732.528687","41.080988","2026-04-25 01:41:30.362000"
"2184","7.125","527491.935094","7.912379","2026-04-25 01:41:30.889000"
"2185","7.125","265669.520696","3.985043","2026-04-25 01:41:31.155000"
"2186","7","2663312.721252","39.949691","2026-04-25 01:41:33.818000"
"2187","8.142857","1153517.081187","14.995722","2026-04-25 01:41:34.972000"
"2188","7.125","1402701.727549","21.040526","2026-04-25 01:41:36.374000"
"2189","7.125","1602426.274618","24.036394","2026-04-25 01:41:37.977000"
"2190","8.142857","2772650.076793","36.044451","2026-04-25 01:41:40.749000"
"2191","7.125","2404600.811005","36.069012","2026-04-25 01:41:43.154000"
"2192","7.125","1005146.741867","15.077201","2026-04-25 01:41:44.159000"
"2193","7.125","1664011.796316","24.960177","2026-04-25 01:41:45.823000"
"2194","7.125","2404549.996058","36.06825","2026-04-25 01:41:48.228000"
"2195","7.125","798006.995519","11.970105","2026-04-25 01:41:49.026000"
"2196","7.125","3597058.5982","53.955879","2026-04-25 01:41:52.623000"
"2197","7.125","1996571.07989","29.948566","2026-04-25 01:41:54.619000"
"2198","7.125","3462339.798609","51.935097","2026-04-25 01:41:58.082000"
"2199","7.125","3003089.729945","45.046346","2026-04-25 01:42:01.085000"
"2200","6.333333","1054549.287347","17.927338","2026-04-25 01:42:02.139000"
"2201","7.125","2063655.138016","30.954827","2026-04-25 01:42:04.203000"
"2202","8.142857","3158778.539071","41.064121","2026-04-25 01:42:07.362000"
"2203","7.125","1731946.802139","25.979202","2026-04-25 01:42:09.094000"
"2204","6.705882","941247.195005","15.059955","2026-04-25 01:42:10.035000"
"2205","7.125","2665302.403768","39.979536","2026-04-25 01:42:12.700000"
"2206","7.125","394455.210368","5.916828","2026-04-25 01:42:13.095000"
"2207","7.125","800030.724208","12.000461","2026-04-25 01:42:13.895000"
"2208","8.142857","2699807.313772","35.097495","2026-04-25 01:42:16.595000"
"2209","7.125","2936222.1241","44.043332","2026-04-25 01:42:19.531000"
"2210","7.125","1734225.92480999","26.013389","2026-04-25 01:42:21.265000"
"2211","7.125","3605732.059479","54.085981","2026-04-25 01:42:24.871000"
"2212","7.125","3070307.795207","46.054617","2026-04-25 01:42:27.941000"
"2213","7.125","4061645.873388","60.924688","2026-04-25 01:42:32.003000"
"2214","7.125","1802186.600367","27.032799","2026-04-25 01:42:33.805000"
"2215","7.125","2931193.463008","43.967902","2026-04-25 01:42:36.736000"
"2216","7.125","1134913.857778","17.023708","2026-04-25 01:42:37.871000"
"2217","7.125","596576.658885","8.94865","2026-04-25 01:42:38.468000"
"2218","7.125","2404030.672709","36.06046","2026-04-25 01:42:40.872000"
"2219","7.125","1602352.333069","24.035285","2026-04-25 01:42:42.474000"
"2220","7.125","2533873.589834","38.008104","2026-04-25 01:42:45.008000"
"2221","7.125","2531418.800354","37.971282","2026-04-25 01:42:47.539000"
"2222","7.125","3605911.127726","54.088667","2026-04-25 01:42:51.145000"
"2223","7.125","3940949.53537","59.114243","2026-04-25 01:42:55.086000"
"2224","7.125","3733720.604579","56.005809","2026-04-25 01:42:58.820000"
"2225","7.125","2865376.202265","42.980643","2026-04-25 01:43:01.685000"
"2226","7.125","203025.929133","3.045389","2026-04-25 01:43:01.888000"
"2227","7.125","930731.074015","13.960966","2026-04-25 01:43:02.819000"
"2228","7.125","1862044.874827","27.930673","2026-04-25 01:43:04.681000"
"2229","8.142857","4693218.781398","61.011844","2026-04-25 01:43:09.374000"
"2230","7.125","1803045.463562","27.045682","2026-04-25 01:43:11.177000"
"2231","7.125","727940.336863","10.919105","2026-04-25 01:43:11.905000"
"2232","7.125","2070513.407389","31.057701","2026-04-25 01:43:13.976000"
"2233","7.125","1396408.669154","20.94613","2026-04-25 01:43:15.372000"
"2234","8.142857","1149377.602797","14.941909","2026-04-25 01:43:16.522000"
"2235","7.125","4066752.926509","61.001294","2026-04-25 01:43:20.588000"
"2236","8.142857","4783082.540219","62.180073","2026-04-25 01:43:25.371000"
"2237","8.142857","4074070.086846","52.962911","2026-04-25 01:43:29.445000"
"2238","7.125","1138537.073135","17.078056","2026-04-25 01:43:30.584000"
"2239","7.125","3203734.064102","48.056011","2026-04-25 01:43:33.788000"
"2240","7.125","1268943.325679","19.03415","2026-04-25 01:43:35.057000"
"2241","7.125","3798055.076599","56.970826","2026-04-25 01:43:38.855000"
"2242","7.125","3868997.939428","58.034969","2026-04-25 01:43:42.724000"
"2243","7.125","3461966.657639","51.9295","2026-04-25 01:43:46.186000"
"2244","7.125","1336030.673981","20.04046","2026-04-25 01:43:47.522000"
"2245","7.125","469252.411524","7.038786","2026-04-25 01:43:47.991000"
"2246","6.705882","2629325.121641","42.069202","2026-04-25 01:43:50.620000"
"2247","7.125","3605758.810043","54.0863819999999","2026-04-25 01:43:54.226000"
"2248","7.125","399902.788798","5.998542","2026-04-25 01:43:54.626000"
"2249","7.125","3469128.00471","52.03692","2026-04-25 01:43:58.095000"
"2250","7.125","268055.327733","4.02083","2026-04-25 01:43:58.363000"
"2251","7.125","659900.474547999","9.898507","2026-04-25 01:43:59.023000"
"2252","7.125","527446.476618","7.911697","2026-04-25 01:43:59.550000"
"2253","7.125","265632.597605","3.984489","2026-04-25 01:43:59.816000"
"2254","7.125","2196221.542358","32.943323","2026-04-25 01:44:02.012000"
"2255","7.125","2997768.004735","44.96652","2026-04-25 01:44:05.010000"
"2256","7.125","603342.676163","9.05014","2026-04-25 01:44:05.613000"
"2257","7.125","2993993.806839","44.909907","2026-04-25 01:44:08.607000"
"2258","7.125","468791.19873","7.03186799999999","2026-04-25 01:44:09.076000"
"2259","7.125","2939212.067922","44.088181","2026-04-25 01:44:12.015000"
"2260","7.125","3539383.268356","53.090749","2026-04-25 01:44:15.555000"
"2261","7.85714299999999","3380477.703535","43.94621","2026-04-25 01:44:18.935000"
"2262","7.125","934829.998016","14.02245","2026-04-25 01:44:19.870000"
"2263","7.125","259920.199712","3.898803","2026-04-25 01:44:20.130000"
"2264","8.142857","223689.757861","2.907967","2026-04-25 01:44:20.354000"
"2265","7.125","1003039.328257","15.04559","2026-04-25 01:44:21.357000"
"2266","7.125","1602937.269211","24.044059","2026-04-25 01:44:22.960000"
"2267","7.125","3733552.185694","56.003283","2026-04-25 01:44:26.693000"
"2268","7.125","3538042.068481","53.070631","2026-04-25 01:44:30.231000"
"2269","6.875","1797353.919347","26.960309","2026-04-25 01:44:32.029000"
"2270","6.875","3999105.532964","59.986583","2026-04-25 01:44:36.028000"
"2271","6.875","394393.523534","5.915903","2026-04-25 01:44:36.422000"
"2272","7.125","1526871.124903","22.903067","2026-04-25 01:44:37.949000"
"2273","7.85714299999999","610507.469911","7.936597","2026-04-25 01:44:38.560000"
"2274","7.125","2206599.060694","33.098986","2026-04-25 01:44:40.766000"
"2275","7.85714299999999","928564.310074","12.071336","2026-04-25 01:44:41.695000"
"2276","7.125","1934055.328369","29.01083","2026-04-25 01:44:43.629000"
"2277","6.875","2002306.191127","30.034593","2026-04-25 01:44:45.631000"
"2278","7.85714299999999","4467546.389653","58.078103","2026-04-25 01:44:50.099000"
"2279","6.875","1730759.12793499","25.961387","2026-04-25 01:44:51.829000"
"2280","6.875","194735.336304","2.92103","2026-04-25 01:44:52.024000"
"2281","7.125","2140207.004547","32.103105","2026-04-25 01:44:54.164000"
"2282","6.333333","3174998.002894","53.974966","2026-04-25 01:44:57.339000"
"2283","6.875","676492.261887","10.147384","2026-04-25 01:44:58.016000"
"2284","7.125","260712.862015","3.910693","2026-04-25 01:44:58.277000"
"2285","7.125","3541477.266947","53.122159","2026-04-25 01:45:01.818000"
"2286","7.125","803301.668167","12.049525","2026-04-25 01:45:02.621000"
"2287","7.125","404521.799088","6.06782699999999","2026-04-25 01:45:03.026000"
"2288","7.125","1395243.994395","20.92866","2026-04-25 01:45:04.421000"
"2289","6.875","1932457.860311","28.986868","2026-04-25 01:45:06.354000"
"2290","6.875","1470733.340581","22.061","2026-04-25 01:45:07.824000"
"2291","6.875","927055.660884","13.905835","2026-04-25 01:45:08.751000"
"2292","6.875","3530183.537801","52.952753","2026-04-25 01:45:12.282000"
"2293","6.875","458680.327733","6.880205","2026-04-25 01:45:12.740000"
"2294","6.875","3594728.533427","53.920928","2026-04-25 01:45:16.335000"
"2295","6.111111","1589688.413283","27.024703","2026-04-25 01:45:17.925000"
"2296","6.875","3537722.476323","53.065837","2026-04-25 01:45:21.462000"
"2297","6.875","2071139.669418","31.067095","2026-04-25 01:45:23.533000"
"2298","6.875","2069211.006165","31.038165","2026-04-25 01:45:25.603000"
"2299","6.875","2406224.727631","36.093371","2026-04-25 01:45:28.009000"
"2300","6.875","336049.858729","5.040748","2026-04-25 01:45:28.345000"
"2301","6.875","602498.467763","9.037477","2026-04-25 01:45:28.947000"
"2302","6.875","2003653.001785","30.054795","2026-04-25 01:45:30.951000"
"2303","6.875","1002419.344584","15.03629","2026-04-25 01:45:31.954000"
"2304","7.85714299999999","1849199.460103","24.039593","2026-04-25 01:45:33.803000"
"2305","6.875","793453.264236","11.901799","2026-04-25 01:45:34.596000"
"2306","6.875","2467933.209737","37.018998","2026-04-25 01:45:37.064000"
"2307","6.875","2126996.135712","31.904942","2026-04-25 01:45:39.191000"
"2308","6.875","2671231.87383","40.068478","2026-04-25 01:45:41.862000"
"2309","6.875","3466220.267614","51.993304","2026-04-25 01:45:45.329000"
"2310","6.875","1603488.397598","24.052326","2026-04-25 01:45:46.932000"
"2311","6.875","2932848.469416","43.992727","2026-04-25 01:45:49.865000"
"2312","7.125","1930428.520838","28.956428","2026-04-25 01:45:51.795000"
"2313","7.125","4137789.853414","62.066848","2026-04-25 01:45:55.933000"
"2314","7.125","1465174.388885","21.977616","2026-04-25 01:45:57.398000"
